ch,x,y,z,int
3,1220.0,810.0,2.0,818
3,650.0,1010.0,3.0,860
3,1022.0,1565.0,5.0,812
3,1051.0,1615.0,5.0,829
3,1211.0,1856.0,4.0,818
3,594.0,1627.0,7.0,897
3,637.0,326.0,6.0,834
3,856.0,1203.0,3.0,834
3,946.0,192.0,4.0,1051
3,1020.0,198.0,4.0,914
3,724.0,1706.0,2.0,808
3,1108.0,936.0,4.0,825
3,563.0,1622.0,4.0,878
3,1238.0,1789.0,5.0,849
3,1559.0,880.0,5.0,841
3,588.0,939.0,5.0,847
3,695.0,1598.0,5.0,892
3,1937.0,1369.0,4.0,839
3,918.0,457.0,4.0,827
3,788.0,1993.0,6.0,883
3,750.0,1710.0,7.0,824
3,961.0,1255.0,4.0,819
3,775.0,1698.0,4.0,849
3,997.0,128.0,3.0,1029
3,871.0,14.0,9.0,890
3,1530.0,947.0,4.0,859
3,86.0,1238.0,5.0,861
3,708.0,1046.0,4.0,827
3,954.0,52.0,5.0,1051
3,1128.0,974.0,3.0,807
3,812.0,1008.0,3.0,879
3,656.0,321.0,7.0,822
3,138.0,1051.0,5.0,876
3,777.0,1123.0,4.0,849
3,1942.0,1187.0,4.0,907
3,743.0,1584.0,4.0,813
3,657.0,599.0,5.0,937
3,1135.0,741.0,3.0,807
3,786.0,1105.0,3.0,810
3,277.0,772.0,3.0,811
3,1297.0,1757.0,3.0,808
3,435.0,1386.0,6.0,816
3,1066.0,1006.0,3.0,819
3,793.0,1785.0,6.0,856
3,753.0,1871.0,4.0,810
3,987.0,128.0,6.0,1050
3,1209.0,557.0,6.0,831
3,867.0,59.0,4.0,975
3,876.0,238.0,3.0,900
3,528.0,1800.0,4.0,813
3,1032.0,176.0,8.0,943
3,694.0,330.0,7.0,827
3,124.0,998.0,9.0,863
3,1011.0,89.0,2.0,1014
3,157.0,1601.0,7.0,826
3,1119.0,502.0,9.0,821
3,888.0,37.0,4.0,1064
3,791.0,1631.0,3.0,820
3,1110.0,482.0,4.0,817
3,1820.0,752.0,4.0,819
3,1547.0,1177.0,5.0,857
3,1299.0,1938.0,5.0,811
3,1130.0,984.0,4.0,861
3,824.0,58.0,5.0,996
3,1030.0,206.0,5.0,962
3,912.0,73.0,3.0,994
3,920.0,521.0,5.0,839
3,1330.0,609.0,4.0,832
3,958.0,155.0,3.0,968
3,672.0,308.0,5.0,869
3,1011.0,100.0,4.0,990
3,778.0,1659.0,4.0,827
3,735.0,1034.0,7.0,856
3,704.0,298.0,7.0,817
3,687.0,308.0,7.0,827
3,695.0,1716.0,4.0,871
3,1941.0,1193.0,4.0,957
3,1307.0,1776.0,4.0,815
3,398.0,688.0,3.0,827
3,1419.0,1005.0,2.0,837
3,198.0,1149.0,4.0,832
3,1109.0,1491.0,6.0,815
3,571.0,1026.0,4.0,813
3,801.0,914.0,2.0,829
3,790.0,922.0,2.0,809
3,630.0,1854.0,5.0,876
3,1130.0,946.0,3.0,812
3,901.0,190.0,8.0,980
3,890.0,239.0,6.0,1027
3,1793.0,1331.0,6.0,808
3,847.0,30.0,5.0,855
3,713.0,1067.0,3.0,857
3,676.0,1637.0,2.0,822
3,1796.0,1213.0,5.0,810
3,790.0,957.0,4.0,885
3,758.0,1667.0,6.0,849
3,882.0,134.0,3.0,1059
3,686.0,605.0,4.0,934
3,97.0,1085.0,9.0,825
3,748.0,526.0,6.0,860
3,585.0,611.0,6.0,844
3,482.0,1967.0,12.0,809
3,592.0,1706.0,5.0,858
3,1230.0,866.0,3.0,834
3,995.0,224.0,3.0,976
3,472.0,1637.0,5.0,818
3,1130.0,1025.0,3.0,835
3,680.0,1611.0,7.0,962
3,1172.0,2005.0,5.0,813
3,744.0,1663.0,8.0,904
3,1603.0,1322.0,3.0,840
3,858.0,59.0,4.0,1053
3,1260.0,1896.0,6.0,820
3,1493.0,1805.0,3.0,809
3,604.0,575.0,9.0,891
3,798.0,1699.0,5.0,844
3,801.0,934.0,4.0,967
3,677.0,660.0,5.0,861
3,947.0,87.0,3.0,979
3,1773.0,1359.0,3.0,864
3,1299.0,637.0,4.0,856
3,451.0,2016.0,7.0,823
3,627.0,586.0,7.0,828
3,756.0,1638.0,3.0,814
3,1006.0,65.0,4.0,1027
3,876.0,40.0,4.0,1058
3,687.0,564.0,5.0,859
3,1722.0,1033.0,3.0,842
3,1613.0,1144.0,3.0,807
3,1930.0,1915.0,4.0,825
3,765.0,505.0,8.0,834
3,692.0,1650.0,4.0,829
3,1939.0,1183.0,4.0,863
3,1503.0,975.0,4.0,815
3,1088.0,174.0,5.0,820
3,1001.0,32.0,5.0,1041
3,802.0,76.0,5.0,830
3,1459.0,1829.0,3.0,822
3,756.0,18.0,4.0,822
3,638.0,1821.0,5.0,895
3,129.0,1551.0,10.0,855
3,1716.0,1019.0,4.0,840
3,1795.0,1236.0,2.0,819
3,1047.0,314.0,5.0,913
3,999.0,1611.0,3.0,889
3,912.0,1692.0,3.0,822
3,831.0,199.0,7.0,1011
3,754.0,1992.0,6.0,854
3,1547.0,1172.0,5.0,859
3,1525.0,1001.0,6.0,808
3,741.0,1730.0,3.0,870
3,1934.0,1162.0,4.0,824
3,649.0,723.0,5.0,845
3,402.0,726.0,8.0,845
3,890.0,246.0,3.0,907
3,1106.0,1018.0,6.0,832
3,939.0,78.0,4.0,1020
3,936.0,43.0,3.0,985
3,812.0,996.0,3.0,922
3,428.0,915.0,5.0,817
3,922.0,48.0,8.0,1019
3,1518.0,1185.0,6.0,825
3,1001.0,182.0,2.0,941
3,1124.0,1813.0,3.0,815
3,1803.0,1259.0,8.0,831
3,737.0,1759.0,3.0,835
3,516.0,1671.0,8.0,857
3,585.0,960.0,5.0,831
3,1134.0,246.0,5.0,807
3,483.0,1764.0,5.0,819
3,797.0,950.0,3.0,843
3,937.0,101.0,3.0,1010
3,1128.0,902.0,5.0,824
3,123.0,1710.0,7.0,827
3,951.0,158.0,3.0,944
3,984.0,204.0,3.0,961
3,1193.0,1790.0,5.0,816
3,966.0,99.0,7.0,1051
3,837.0,2003.0,6.0,862
3,829.0,197.0,7.0,936
3,480.0,1679.0,3.0,807
3,1184.0,1805.0,6.0,849
3,693.0,281.0,4.0,809
3,1807.0,1241.0,4.0,858
3,590.0,606.0,4.0,838
3,1511.0,1243.0,5.0,810
3,902.0,379.0,5.0,894
3,494.0,1573.0,3.0,811
3,736.0,388.0,5.0,810
3,1484.0,1102.0,4.0,903
3,884.0,49.0,4.0,1020
3,1111.0,1016.0,2.0,823
3,1529.0,1114.0,6.0,854
3,949.0,78.0,7.0,993
3,1098.0,1784.0,3.0,812
3,570.0,1537.0,3.0,812
3,466.0,698.0,8.0,890
3,1773.0,739.0,5.0,835
3,783.0,898.0,3.0,842
3,977.0,32.0,3.0,894
3,891.0,165.0,9.0,1027
3,801.0,981.0,3.0,874
3,1676.0,1035.0,3.0,811
3,55.0,994.0,6.0,862
3,1274.0,1919.0,3.0,834
3,951.0,72.0,7.0,1023
3,1938.0,1179.0,3.0,886
3,1218.0,1848.0,4.0,866
3,922.0,21.0,3.0,972
3,1523.0,1272.0,4.0,809
3,976.0,106.0,4.0,1043
3,1181.0,1537.0,4.0,819
3,1553.0,1174.0,4.0,835
3,981.0,184.0,7.0,985
3,1000.0,196.0,7.0,1023
3,887.0,163.0,9.0,1016
3,603.0,1733.0,6.0,875
3,920.0,33.0,9.0,1010
3,1522.0,908.0,3.0,822
3,582.0,1712.0,5.0,864
3,1639.0,1715.0,2.0,809
3,885.0,180.0,9.0,970
3,129.0,1010.0,8.0,851
3,1021.0,130.0,4.0,978
3,1430.0,992.0,2.0,823
3,926.0,242.0,3.0,1057
3,564.0,1595.0,7.0,905
3,1488.0,1152.0,5.0,841
3,840.0,44.0,3.0,948
3,894.0,57.0,4.0,1057
3,605.0,1728.0,5.0,869
3,820.0,98.0,8.0,1055
3,593.0,1639.0,7.0,855
3,1283.0,1596.0,3.0,820
3,1031.0,328.0,5.0,856
3,1657.0,1001.0,6.0,812
3,913.0,110.0,3.0,934
3,910.0,71.0,8.0,1012
3,768.0,1101.0,6.0,812
3,1536.0,1300.0,4.0,811
3,991.0,225.0,3.0,939
3,921.0,17.0,9.0,1001
3,1858.0,1397.0,3.0,839
3,786.0,939.0,4.0,865
3,882.0,193.0,8.0,986
3,956.0,466.0,4.0,812
3,1503.0,1156.0,2.0,844
3,585.0,668.0,4.0,821
3,1694.0,1879.0,3.0,827
3,721.0,1585.0,3.0,817
3,1033.0,99.0,4.0,966
3,1447.0,934.0,6.0,812
3,1113.0,1792.0,3.0,810
3,850.0,77.0,3.0,1004
3,927.0,188.0,8.0,987
3,464.0,2042.0,6.0,815
3,860.0,166.0,3.0,1041
3,953.0,232.0,3.0,1024
3,611.0,1005.0,5.0,807
3,605.0,692.0,6.0,810
3,922.0,40.0,3.0,993
3,963.0,113.0,6.0,1043
3,753.0,381.0,4.0,833
3,670.0,1809.0,9.0,823
3,1072.0,1010.0,3.0,822
3,852.0,1426.0,5.0,828
3,1238.0,1819.0,5.0,818
3,1193.0,1714.0,3.0,812
3,1308.0,1687.0,3.0,854
3,801.0,927.0,4.0,842
3,887.0,245.0,5.0,888
3,791.0,949.0,3.0,863
3,408.0,1890.0,6.0,878
3,675.0,1793.0,9.0,809
3,479.0,1746.0,4.0,846
3,1786.0,753.0,4.0,807
3,767.0,1613.0,5.0,868
3,427.0,2044.0,6.0,826
3,932.0,100.0,6.0,1036
3,1256.0,347.0,4.0,818
3,1026.0,52.0,7.0,1057
3,132.0,1707.0,5.0,823
3,734.0,307.0,4.0,810
3,1026.0,1670.0,4.0,809
3,794.0,983.0,5.0,899
3,800.0,1800.0,5.0,841
3,651.0,608.0,8.0,933
3,823.0,76.0,8.0,1050
3,973.0,7.0,6.0,885
3,830.0,75.0,3.0,927
3,1491.0,954.0,3.0,819
3,1493.0,1168.0,5.0,842
3,1031.0,133.0,5.0,1015
3,1017.0,1591.0,3.0,834
3,758.0,1736.0,6.0,834
3,869.0,14.0,9.0,875
3,455.0,1361.0,5.0,833
3,773.0,1683.0,5.0,848
3,1164.0,1965.0,4.0,813
3,901.0,117.0,3.0,974
3,1039.0,209.0,5.0,813
3,980.0,189.0,7.0,1028
3,1063.0,324.0,4.0,861
3,1079.0,1623.0,3.0,806
3,730.0,1088.0,2.0,809
3,266.0,1153.0,7.0,893
3,1150.0,814.0,4.0,820
3,625.0,1713.0,4.0,813
3,1126.0,1813.0,3.0,886
3,1329.0,1737.0,4.0,823
3,1941.0,1201.0,7.0,853
3,778.0,1084.0,3.0,827
3,1021.0,124.0,9.0,947
3,1043.0,136.0,4.0,1022
3,460.0,1812.0,7.0,821
3,1631.0,463.0,4.0,848
3,702.0,1846.0,7.0,856
3,895.0,203.0,5.0,1060
3,871.0,83.0,3.0,978
3,740.0,1080.0,6.0,859
3,1132.0,950.0,3.0,850
3,1437.0,1404.0,5.0,811
3,987.0,1545.0,4.0,830
3,1048.0,83.0,5.0,816
3,1779.0,1361.0,2.0,815
3,1135.0,1068.0,4.0,857
3,541.0,1561.0,5.0,885
3,1194.0,1738.0,4.0,827
3,816.0,69.0,3.0,918
3,765.0,1862.0,5.0,833
3,1442.0,928.0,4.0,852
3,773.0,1993.0,5.0,906
3,1408.0,1004.0,1.0,830
3,1106.0,1014.0,5.0,822
3,390.0,1895.0,4.0,838
3,1320.0,1734.0,1.0,818
3,585.0,906.0,5.0,828
3,426.0,943.0,4.0,814
3,608.0,595.0,8.0,849
3,652.0,612.0,11.0,828
3,891.0,224.0,7.0,1027
3,575.0,1643.0,3.0,833
3,1010.0,125.0,4.0,1012
3,933.0,54.0,8.0,1019
3,824.0,1020.0,4.0,845
3,1121.0,1028.0,1.0,814
3,118.0,1702.0,7.0,821
3,850.0,82.0,3.0,929
3,835.0,48.0,6.0,974
3,934.0,90.0,7.0,1028
3,577.0,1689.0,3.0,830
3,804.0,573.0,5.0,813
3,765.0,1709.0,6.0,928
3,803.0,933.0,3.0,859
3,747.0,1608.0,4.0,834
3,1005.0,340.0,3.0,815
3,478.0,2024.0,9.0,831
3,888.0,1288.0,3.0,824
3,815.0,123.0,3.0,1034
3,890.0,205.0,3.0,1040
3,1102.0,473.0,8.0,825
3,1559.0,980.0,6.0,824
3,1062.0,306.0,5.0,819
3,1921.0,1405.0,8.0,848
3,147.0,1533.0,8.0,815
3,599.0,1619.0,7.0,819
3,406.0,693.0,4.0,858
3,796.0,923.0,2.0,816
3,1256.0,389.0,5.0,837
3,1124.0,980.0,2.0,845
3,1090.0,939.0,3.0,820
3,918.0,63.0,3.0,1019
3,996.0,533.0,4.0,819
3,522.0,1596.0,8.0,850
3,623.0,698.0,3.0,854
3,850.0,110.0,3.0,957
3,749.0,554.0,9.0,873
3,761.0,351.0,5.0,830
3,762.0,1849.0,9.0,837
3,858.0,1384.0,5.0,806
3,880.0,146.0,4.0,1054
3,890.0,36.0,4.0,1035
3,493.0,1440.0,6.0,811
3,767.0,1859.0,5.0,895
3,1653.0,1016.0,6.0,863
3,834.0,404.0,4.0,811
3,675.0,576.0,7.0,892
3,926.0,242.0,8.0,954
3,673.0,1619.0,3.0,835
3,814.0,118.0,3.0,1057
3,1006.0,227.0,3.0,843
3,1677.0,497.0,8.0,816
3,720.0,1612.0,4.0,849
3,1739.0,1382.0,12.0,835
3,594.0,1749.0,4.0,830
3,984.0,138.0,4.0,1030
3,1222.0,1978.0,5.0,809
3,1033.0,170.0,4.0,1006
3,900.0,40.0,8.0,1064
3,632.0,710.0,3.0,836
3,804.0,980.0,3.0,958
3,802.0,942.0,3.0,886
3,1019.0,220.0,4.0,866
3,1605.0,424.0,4.0,809
3,963.0,13.0,9.0,978
3,1216.0,1861.0,4.0,918
3,975.0,248.0,5.0,822
3,710.0,299.0,7.0,849
3,446.0,2026.0,5.0,844
3,760.0,496.0,3.0,807
3,1339.0,1754.0,3.0,821
3,812.0,86.0,5.0,988
3,776.0,522.0,6.0,861
3,859.0,210.0,3.0,1045
3,1448.0,917.0,5.0,855
3,700.0,580.0,11.0,886
3,1945.0,1173.0,7.0,1001
3,1067.0,147.0,9.0,865
3,1011.0,194.0,3.0,941
3,1139.0,946.0,2.0,837
3,897.0,186.0,7.0,1049
3,702.0,1607.0,5.0,867
3,618.0,563.0,9.0,878
3,896.0,126.0,3.0,983
3,780.0,951.0,4.0,841
3,995.0,1562.0,4.0,808
3,700.0,302.0,6.0,917
3,1444.0,1380.0,2.0,807
3,128.0,1025.0,7.0,859
3,1304.0,1479.0,4.0,808
3,915.0,180.0,9.0,927
3,1066.0,413.0,4.0,831
3,1555.0,1180.0,4.0,847
3,424.0,746.0,9.0,887
3,1000.0,220.0,4.0,987
3,616.0,449.0,4.0,827
3,747.0,1731.0,4.0,821
3,800.0,139.0,8.0,819
3,826.0,1021.0,3.0,854
3,1002.0,165.0,3.0,888
3,837.0,1782.0,3.0,808
3,648.0,697.0,4.0,881
3,822.0,960.0,3.0,875
3,771.0,1640.0,5.0,896
3,1463.0,915.0,5.0,810
3,694.0,1738.0,4.0,838
3,1440.0,1118.0,2.0,822
3,489.0,1730.0,6.0,837
3,1053.0,573.0,5.0,837
3,981.0,432.0,5.0,871
3,389.0,1886.0,5.0,809
3,788.0,1789.0,2.0,814
3,577.0,1592.0,6.0,927
3,1578.0,995.0,5.0,813
3,141.0,1035.0,4.0,819
3,1017.0,125.0,5.0,1028
3,801.0,1509.0,5.0,820
3,1218.0,815.0,4.0,869
3,843.0,36.0,4.0,884
3,652.0,1676.0,7.0,878
3,894.0,144.0,8.0,991
3,955.0,254.0,6.0,868
3,1054.0,217.0,5.0,841
3,1757.0,1030.0,6.0,821
3,610.0,1597.0,10.0,817
3,716.0,876.0,4.0,825
3,888.0,110.0,3.0,945
3,1052.0,1677.0,4.0,852
3,781.0,540.0,6.0,813
3,1794.0,1392.0,4.0,826
3,395.0,1899.0,6.0,811
3,53.0,1035.0,4.0,838
3,1488.0,1017.0,3.0,813
3,648.0,435.0,4.0,826
3,1933.0,1407.0,4.0,835
3,637.0,609.0,7.0,813
3,690.0,1626.0,5.0,812
3,953.0,68.0,7.0,1042
3,851.0,179.0,8.0,1041
3,1163.0,549.0,3.0,817
3,499.0,1757.0,3.0,820
3,1034.0,173.0,4.0,1016
3,988.0,137.0,3.0,925
3,1323.0,586.0,3.0,824
3,832.0,2008.0,8.0,837
3,75.0,1035.0,4.0,808
3,742.0,504.0,7.0,822
3,909.0,38.0,4.0,988
3,1697.0,1047.0,6.0,828
3,845.0,106.0,3.0,968
3,1978.0,1170.0,8.0,943
3,1009.0,452.0,5.0,825
3,822.0,995.0,3.0,816
3,956.0,1654.0,7.0,809
3,934.0,43.0,8.0,1045
3,1334.0,642.0,4.0,811
3,802.0,1980.0,4.0,835
3,1798.0,1235.0,3.0,822
3,842.0,111.0,3.0,928
3,953.0,230.0,3.0,1048
3,1098.0,1029.0,6.0,830
3,891.0,126.0,4.0,1005
3,688.0,1003.0,6.0,816
3,354.0,563.0,6.0,814
3,1529.0,1132.0,3.0,837
3,501.0,1738.0,8.0,812
3,967.0,150.0,6.0,1057
3,982.0,193.0,3.0,967
3,732.0,1884.0,4.0,810
3,648.0,1669.0,7.0,854
3,643.0,1873.0,4.0,813
3,663.0,1658.0,5.0,849
3,903.0,144.0,4.0,1015
3,608.0,1634.0,4.0,823
3,895.0,73.0,4.0,997
3,719.0,2047.0,5.0,844
3,1123.0,601.0,6.0,818
3,588.0,1619.0,4.0,907
3,841.0,38.0,6.0,881
3,1147.0,215.0,6.0,806
3,1174.0,527.0,5.0,840
3,994.0,186.0,4.0,1039
3,1429.0,1372.0,2.0,814
3,853.0,161.0,9.0,1049
3,764.0,994.0,8.0,817
3,756.0,1666.0,3.0,873
3,1259.0,1844.0,3.0,842
3,489.0,1594.0,5.0,921
3,608.0,1511.0,5.0,847
3,715.0,1828.0,12.0,866
3,740.0,585.0,4.0,822
3,612.0,716.0,5.0,833
3,1174.0,1939.0,3.0,832
3,1603.0,1015.0,4.0,852
3,810.0,151.0,3.0,994
3,1011.0,340.0,5.0,825
3,678.0,1030.0,5.0,828
3,1212.0,1718.0,4.0,851
3,758.0,1844.0,7.0,855
3,955.0,38.0,5.0,1049
3,987.0,142.0,4.0,987
3,388.0,159.0,7.0,811
3,713.0,298.0,5.0,941
3,1207.0,479.0,5.0,825
3,125.0,1553.0,6.0,881
3,427.0,1897.0,5.0,857
3,382.0,1900.0,6.0,830
3,1787.0,1377.0,4.0,849
3,531.0,1550.0,5.0,850
3,819.0,1039.0,3.0,810
3,791.0,1079.0,4.0,823
3,843.0,89.0,3.0,990
3,674.0,1026.0,4.0,830
3,795.0,939.0,4.0,990
3,1512.0,1169.0,5.0,808
3,792.0,1730.0,5.0,852
3,47.0,1026.0,6.0,890
3,828.0,179.0,8.0,1002
3,713.0,301.0,5.0,841
3,1506.0,1223.0,6.0,809
3,1032.0,1622.0,5.0,808
3,935.0,246.0,7.0,931
3,960.0,1665.0,3.0,860
3,536.0,1569.0,4.0,958
3,576.0,1583.0,5.0,917
3,1237.0,1879.0,4.0,824
3,972.0,20.0,4.0,961
3,701.0,1761.0,6.0,844
3,901.0,225.0,7.0,1018
3,929.0,56.0,8.0,1010
3,711.0,1635.0,5.0,833
3,1027.0,54.0,6.0,1054
3,1106.0,469.0,9.0,839
3,1259.0,1609.0,4.0,819
3,597.0,584.0,8.0,815
3,128.0,1541.0,10.0,837
3,785.0,975.0,2.0,826
3,1103.0,1015.0,5.0,847
3,1110.0,1030.0,5.0,829
3,678.0,1619.0,6.0,887
3,179.0,1177.0,7.0,807
3,652.0,1741.0,7.0,826
3,1272.0,1785.0,6.0,821
3,735.0,1099.0,5.0,872
3,1303.0,1987.0,4.0,810
3,651.0,1756.0,8.0,819
3,570.0,1734.0,2.0,824
3,1873.0,796.0,7.0,806
3,996.0,77.0,3.0,994
3,599.0,637.0,5.0,806
3,1270.0,1721.0,7.0,855
3,809.0,1053.0,4.0,879
3,921.0,67.0,4.0,1029
3,464.0,2046.0,9.0,808
3,768.0,882.0,2.0,818
3,1063.0,1622.0,2.0,809
3,1121.0,1024.0,6.0,821
3,836.0,78.0,4.0,1034
3,946.0,233.0,3.0,956
3,1112.0,949.0,5.0,887
3,918.0,152.0,3.0,1006
3,749.0,1997.0,5.0,806
3,1002.0,174.0,8.0,1003
3,1016.0,145.0,3.0,1023
3,744.0,1618.0,2.0,809
3,902.0,183.0,3.0,942
3,560.0,1589.0,7.0,895
3,735.0,1701.0,4.0,827
3,606.0,930.0,3.0,807
3,769.0,1695.0,6.0,828
3,409.0,738.0,8.0,1051
3,1108.0,399.0,6.0,825
3,645.0,722.0,5.0,817
3,628.0,1828.0,4.0,833
3,1059.0,1682.0,3.0,824
3,814.0,60.0,4.0,832
3,1374.0,1755.0,5.0,832
3,658.0,310.0,6.0,817
3,1098.0,469.0,9.0,810
3,1957.0,1187.0,7.0,825
3,1784.0,746.0,4.0,817
3,548.0,1706.0,7.0,818
3,743.0,1647.0,3.0,817
3,771.0,519.0,4.0,818
3,1047.0,90.0,6.0,907
3,685.0,952.0,4.0,864
3,691.0,1692.0,4.0,814
3,1048.0,135.0,3.0,871
3,56.0,1087.0,8.0,923
3,684.0,606.0,4.0,813
3,518.0,1671.0,5.0,852
3,1443.0,1846.0,4.0,811
3,394.0,1873.0,6.0,910
3,112.0,1559.0,10.0,816
3,142.0,1043.0,4.0,825
3,1517.0,1117.0,5.0,834
3,768.0,1704.0,3.0,820
3,1076.0,1007.0,3.0,867
3,599.0,955.0,3.0,850
3,803.0,142.0,3.0,826
3,1794.0,1389.0,4.0,860
3,905.0,1155.0,5.0,810
3,843.0,430.0,6.0,809
3,1624.0,1024.0,5.0,853
3,724.0,1609.0,5.0,819
3,640.0,587.0,8.0,905
3,875.0,108.0,3.0,928
3,1629.0,1710.0,5.0,826
3,577.0,1678.0,5.0,935
3,1970.0,1169.0,10.0,882
3,1724.0,1353.0,5.0,860
3,804.0,103.0,6.0,963
3,890.0,156.0,4.0,1028
3,1067.0,319.0,5.0,875
3,55.0,1177.0,7.0,819
3,1133.0,1058.0,2.0,838
3,1940.0,1400.0,3.0,814
3,1098.0,1034.0,3.0,871
3,1009.0,110.0,4.0,979
3,853.0,220.0,6.0,958
3,987.0,11.0,4.0,806
3,805.0,1094.0,3.0,833
3,829.0,975.0,2.0,822
3,1282.0,363.0,4.0,808
3,818.0,567.0,5.0,846
3,1013.0,179.0,9.0,895
3,592.0,1761.0,3.0,846
3,712.0,316.0,4.0,833
3,122.0,1051.0,9.0,816
3,945.0,220.0,4.0,1043
3,823.0,1467.0,3.0,815
3,1058.0,321.0,4.0,861
3,776.0,1673.0,3.0,827
3,1074.0,1011.0,2.0,809
3,297.0,1718.0,6.0,823
3,967.0,86.0,6.0,1053
3,731.0,1820.0,10.0,872
3,582.0,1693.0,3.0,816
3,762.0,1841.0,9.0,810
3,1732.0,1020.0,5.0,823
3,928.0,409.0,4.0,811
3,921.0,81.0,3.0,948
3,1045.0,463.0,4.0,826
3,1203.0,1803.0,7.0,821
3,572.0,555.0,6.0,852
3,516.0,1607.0,8.0,812
3,663.0,1655.0,4.0,857
3,1021.0,159.0,3.0,902
3,971.0,1613.0,5.0,813
3,916.0,249.0,4.0,954
3,279.0,1168.0,7.0,865
3,1037.0,144.0,4.0,952
3,819.0,560.0,6.0,846
3,696.0,1777.0,9.0,848
3,906.0,218.0,7.0,1021
3,874.0,129.0,4.0,1038
3,1047.0,160.0,8.0,862
3,713.0,694.0,4.0,823
3,799.0,911.0,4.0,915
3,926.0,191.0,3.0,934
3,896.0,227.0,7.0,1057
3,1503.0,1170.0,4.0,832
3,1638.0,1725.0,2.0,820
3,825.0,1016.0,4.0,829
3,1398.0,820.0,4.0,827
3,771.0,511.0,6.0,887
3,113.0,1007.0,6.0,820
3,784.0,1030.0,4.0,808
3,954.0,155.0,3.0,967
3,1141.0,894.0,5.0,807
3,1521.0,1168.0,2.0,828
3,134.0,1546.0,4.0,858
3,1974.0,1183.0,9.0,929
3,830.0,48.0,3.0,868
3,1024.0,197.0,4.0,946
3,831.0,110.0,3.0,974
3,1035.0,1575.0,3.0,819
3,1949.0,1189.0,6.0,818
3,582.0,1601.0,10.0,864
3,519.0,1611.0,10.0,821
3,1431.0,1352.0,3.0,812
3,563.0,1684.0,7.0,880
3,765.0,1107.0,4.0,847
3,1475.0,1175.0,4.0,836
3,1022.0,213.0,6.0,907
3,959.0,171.0,3.0,1029
3,711.0,278.0,4.0,821
3,1527.0,1168.0,5.0,818
3,784.0,1033.0,3.0,861
3,613.0,1640.0,3.0,831
3,903.0,29.0,3.0,1007
3,1098.0,1036.0,4.0,933
3,1246.0,1893.0,4.0,854
3,108.0,1561.0,7.0,828
3,743.0,1610.0,4.0,809
3,498.0,991.0,5.0,821
3,763.0,350.0,6.0,815
3,1099.0,1024.0,2.0,884
3,879.0,139.0,9.0,1024
3,658.0,1633.0,7.0,843
3,793.0,959.0,3.0,812
3,987.0,206.0,4.0,1043
3,1222.0,825.0,4.0,814
3,144.0,1039.0,6.0,978
3,793.0,1090.0,5.0,822
3,875.0,102.0,11.0,1018
3,1948.0,1177.0,4.0,920
3,791.0,1780.0,5.0,830
3,775.0,1665.0,3.0,859
3,575.0,977.0,5.0,829
3,705.0,1606.0,3.0,818
3,628.0,1631.0,6.0,959
3,691.0,576.0,6.0,820
3,818.0,125.0,3.0,1016
3,1623.0,1044.0,5.0,820
3,822.0,163.0,8.0,1063
3,1180.0,1804.0,6.0,827
3,644.0,596.0,5.0,849
3,819.0,941.0,4.0,865
3,137.0,1692.0,7.0,889
3,418.0,1889.0,4.0,853
3,1230.0,1999.0,9.0,841
3,109.0,989.0,7.0,857
3,1777.0,679.0,5.0,831
3,533.0,1569.0,3.0,832
3,279.0,1162.0,3.0,831
3,1038.0,139.0,3.0,887
3,1393.0,15.0,5.0,809
3,1374.0,1901.0,5.0,810
3,902.0,48.0,8.0,1003
3,1096.0,1087.0,5.0,843
3,821.0,1016.0,5.0,810
3,1319.0,1467.0,3.0,847
3,566.0,1748.0,6.0,840
3,939.0,76.0,4.0,1058
3,1812.0,1247.0,3.0,807
3,896.0,231.0,6.0,1052
3,1658.0,921.0,4.0,818
3,1038.0,441.0,6.0,851
3,1010.0,184.0,8.0,937
3,934.0,32.0,9.0,944
3,1004.0,50.0,4.0,1058
3,1212.0,1699.0,9.0,806
3,1007.0,168.0,5.0,1028
3,408.0,1806.0,6.0,809
3,717.0,257.0,5.0,806
3,908.0,433.0,6.0,833
3,707.0,1853.0,6.0,842
3,997.0,122.0,3.0,996
3,632.0,508.0,11.0,815
3,716.0,1594.0,3.0,862
3,732.0,1834.0,10.0,809
3,1049.0,1635.0,6.0,821
3,547.0,1579.0,4.0,852
3,1794.0,1363.0,3.0,822
3,133.0,1025.0,4.0,828
3,937.0,198.0,6.0,997
3,797.0,1650.0,5.0,873
3,845.0,1166.0,3.0,812
3,134.0,1039.0,5.0,819
3,897.0,161.0,9.0,995
3,807.0,986.0,4.0,1000
3,900.0,148.0,8.0,1065
3,1333.0,1472.0,4.0,811
3,1291.0,648.0,5.0,828
3,660.0,1014.0,4.0,828
3,1032.0,77.0,3.0,1005
3,605.0,1501.0,3.0,822
3,579.0,1694.0,5.0,858
3,1459.0,1152.0,2.0,856
3,841.0,193.0,4.0,1028
3,833.0,99.0,3.0,1006
3,947.0,39.0,4.0,1000
3,1215.0,1711.0,5.0,877
3,1011.0,199.0,7.0,1007
3,863.0,13.0,4.0,854
3,1316.0,644.0,4.0,806
3,1036.0,323.0,5.0,832
3,171.0,1550.0,8.0,816
3,737.0,1698.0,4.0,815
3,1013.0,54.0,5.0,1029
3,1329.0,1298.0,4.0,849
3,1131.0,1067.0,3.0,838
3,918.0,187.0,3.0,986
