hyb,ch,x,y,z,int,sum_3x3_int_ch1
13,1,1411.0,650.0,6.0,5805,6469
13,1,788.0,401.0,5.0,6085,2320
13,1,368.0,1098.0,6.0,5857,2429
13,1,1376.0,555.0,7.0,5347,3258
13,1,909.0,397.0,5.0,5626,2152
13,1,1440.0,659.0,5.0,6400,23475
13,1,1649.0,558.0,7.0,7305,15290
13,1,382.0,1387.0,6.0,6088,2351
13,1,802.0,2027.0,5.0,6218,17964
13,1,636.0,1309.0,5.0,5564,3197
13,1,365.0,1035.0,9.0,6132,5610
13,1,370.0,1880.0,6.0,5689,2696
13,1,293.0,912.0,6.0,5431,2683
13,1,435.0,1794.0,6.0,5582,7960
13,1,468.0,1790.0,5.0,5990,24432
13,1,140.0,420.0,6.0,6136,2084
13,1,1688.0,1045.0,4.0,5269,7513
13,1,1612.0,878.0,6.0,5271,53584
13,1,1110.0,1816.0,5.0,5961,2500
13,1,286.0,1807.0,6.0,5392,3232
13,1,39.0,1595.0,6.0,6813,2157
13,1,1934.0,1097.0,5.0,6246,2553
13,1,1414.0,743.0,4.0,5099,32797
13,1,995.0,1043.0,6.0,6124,3555
13,1,724.0,1688.0,5.0,5890,2483
13,1,63.0,468.0,8.0,6318,2074
13,1,1088.0,786.0,8.0,5742,2419
13,1,1364.0,733.0,5.0,5843,2992
13,1,316.0,1959.0,8.0,5961,4697
13,1,651.0,1735.0,7.0,5796,42935
13,1,336.0,799.0,5.0,5446,2278
13,1,926.0,1682.0,5.0,6411,3232
13,1,875.0,1676.0,6.0,6234,2783
13,1,768.0,1426.0,5.0,5775,6106
13,1,433.0,1482.0,5.0,5391,10727
13,1,985.0,125.0,5.0,5705,2517
13,1,1168.0,911.0,8.0,5544,2779
13,1,691.0,1609.0,5.0,6055,6252
13,1,858.0,1340.0,4.0,6280,5546
13,1,1402.0,785.0,7.0,6511,2976
13,1,493.0,1617.0,8.0,6561,5022
13,1,1421.0,1124.0,4.0,6058,8961
13,1,693.0,1027.0,6.0,5517,4050
13,1,462.0,1739.0,6.0,5990,4826
13,1,1037.0,1048.0,9.0,7628,3967
13,1,584.0,1841.0,6.0,6667,3001
13,1,1563.0,1021.0,4.0,5467,30357
13,1,60.0,257.0,6.0,6086,2177
13,1,924.0,1932.0,5.0,5377,2386
13,1,1420.0,435.0,6.0,5373,14963
13,1,740.0,1660.0,6.0,5719,2607
13,1,246.0,1506.0,5.0,7458,2274
13,1,591.0,1526.0,6.0,6725,31952
13,1,511.0,871.0,5.0,6200,8444
13,1,1643.0,865.0,6.0,6177,8602
13,1,1299.0,679.0,6.0,6401,2524
13,1,1710.0,1353.0,5.0,6392,2316
13,1,1786.0,1110.0,7.0,6633,5959
13,1,1132.0,699.0,7.0,5874,2416
13,1,1127.0,1770.0,4.0,5510,2744
13,1,371.0,1131.0,6.0,6474,4124
13,1,868.0,1725.0,5.0,6055,2568
13,1,456.0,1231.0,5.0,5479,13660
13,1,418.0,834.0,6.0,6245,2644
13,1,517.0,1513.0,5.0,5637,2913
13,1,752.0,1237.0,6.0,5445,4427
13,1,1803.0,1032.0,6.0,6689,6571
13,1,1599.0,886.0,6.0,5285,42165
13,1,1314.0,362.0,7.0,5809,2503
13,1,1883.0,1457.0,6.0,7517,2171
13,1,1459.0,1199.0,5.0,7322,10688
13,1,1584.0,844.0,4.0,5605,14632
13,1,1048.0,1158.0,5.0,6000,2942
13,1,1323.0,872.0,4.0,5341,2932
13,1,742.0,566.0,5.0,5355,2458
13,1,1203.0,707.0,7.0,5868,33350
13,1,196.0,1730.0,6.0,6112,46284
13,1,158.0,2042.0,6.0,6737,2328
13,1,1261.0,669.0,7.0,5902,2364
13,1,1393.0,410.0,5.0,5610,12450
13,1,957.0,1177.0,6.0,6783,58266
13,1,1835.0,1235.0,6.0,5981,2382
13,1,711.0,2005.0,5.0,5704,74199
13,1,1467.0,1174.0,8.0,7016,2690
13,1,139.0,1027.0,5.0,5592,25976
13,1,381.0,793.0,5.0,5514,2241
13,1,1617.0,405.0,5.0,6264,2463
13,1,271.0,728.0,5.0,5154,2165
13,1,1074.0,181.0,6.0,6013,9441
13,1,955.0,804.0,5.0,5826,2237
13,1,757.0,139.0,6.0,6928,2097
13,1,259.0,899.0,5.0,5250,4357
13,1,128.0,1133.0,5.0,5135,3062
13,1,1765.0,1341.0,6.0,5559,2238
13,1,826.0,252.0,6.0,6209,2215
13,1,1911.0,1056.0,5.0,5539,3212
13,1,1639.0,1269.0,7.0,6191,81904
13,1,889.0,360.0,7.0,5449,2210
13,1,415.0,1072.0,10.0,6927,2345
13,1,459.0,1450.0,7.0,6294,10087
13,1,898.0,1902.0,5.0,5327,2615
13,1,1121.0,1756.0,5.0,5347,2613
13,1,904.0,867.0,7.0,5831,2261
13,1,914.0,1658.0,6.0,5445,10891
13,1,1306.0,222.0,5.0,5372,2270
13,1,427.0,1150.0,6.0,7074,2635
13,1,1412.0,1039.0,7.0,6055,12262
13,1,586.0,1152.0,5.0,5752,40274
13,1,581.0,1828.0,6.0,6088,3060
13,1,548.0,933.0,5.0,6491,4395
13,1,1747.0,403.0,5.0,6498,43636
13,1,1040.0,1119.0,5.0,5550,3717
13,1,1123.0,517.0,6.0,7413,20149
13,1,1083.0,707.0,5.0,6917,2329
13,1,734.0,1023.0,6.0,5802,20025
13,1,716.0,1500.0,4.0,5180,3081
13,1,1129.0,1051.0,4.0,5610,5837
13,1,1488.0,946.0,6.0,5539,14238
13,1,445.0,1213.0,5.0,5288,48900
13,1,1101.0,1874.0,5.0,5475,25700
13,1,998.0,1131.0,6.0,6424,13613
13,1,269.0,1969.0,6.0,6206,48318
13,1,829.0,1859.0,6.0,6538,22623
13,1,1611.0,1048.0,5.0,6310,3394
13,1,592.0,1120.0,6.0,6473,2940
13,1,813.0,432.0,9.0,5627,2151
13,1,483.0,1851.0,6.0,6308,6527
13,1,913.0,1283.0,5.0,6547,10801
13,1,981.0,1893.0,5.0,5923,2409
13,1,60.0,1963.0,5.0,5355,2430
13,1,483.0,878.0,5.0,6700,11920
13,1,497.0,1139.0,8.0,7423,2630
13,1,136.0,1133.0,5.0,5114,3305
13,1,1122.0,1858.0,5.0,5523,2669
13,1,826.0,545.0,6.0,4853,2169
13,1,448.0,1709.0,6.0,6046,19966
13,1,1709.0,1374.0,5.0,6426,2360
13,1,727.0,1538.0,5.0,5705,2930
13,1,444.0,1793.0,6.0,5637,13455
13,1,922.0,1667.0,5.0,5978,30343
13,1,1092.0,1828.0,5.0,5899,14841
13,1,1328.0,561.0,5.0,6024,3534
13,1,361.0,1014.0,11.0,6011,3131
13,1,25.0,1362.0,5.0,5841,2929
13,1,698.0,1723.0,7.0,6082,2645
13,1,862.0,1108.0,5.0,6602,22432
13,1,968.0,1749.0,5.0,6268,7643
13,1,1894.0,738.0,4.0,5150,20780
13,1,1475.0,1235.0,4.0,5379,33318
13,1,1340.0,352.0,6.0,5862,2354
13,1,928.0,1978.0,5.0,5437,2422
13,1,726.0,1664.0,6.0,5722,2506
13,1,1468.0,787.0,7.0,5878,13905
13,1,1632.0,905.0,5.0,6340,10633
13,1,852.0,1303.0,4.0,5169,2555
13,1,157.0,1991.0,5.0,5513,32360
13,1,1649.0,1176.0,6.0,6309,2997
13,1,824.0,481.0,8.0,5870,2201
13,1,1785.0,510.0,6.0,6496,2871
13,1,1907.0,1190.0,6.0,6231,2301
13,1,1624.0,590.0,5.0,6424,20535
13,1,1821.0,531.0,5.0,5586,34570
13,1,442.0,1448.0,6.0,6262,30567
13,1,1898.0,1474.0,8.0,7087,2156
13,1,991.0,1899.0,6.0,6028,2829
13,1,758.0,569.0,5.0,5340,2248
13,1,1305.0,681.0,4.0,7121,2449
13,1,479.0,1442.0,8.0,5956,4369
13,1,548.0,1796.0,5.0,6058,29423
13,1,1863.0,1416.0,7.0,6206,2202
13,1,846.0,556.0,6.0,5255,2190
13,1,1316.0,383.0,8.0,6134,3086
13,1,1082.0,1039.0,5.0,6075,10694
13,1,1014.0,311.0,6.0,5706,2316
13,1,704.0,1238.0,5.0,5786,7828
13,1,627.0,1721.0,10.0,5370,4064
13,1,1679.0,870.0,5.0,5783,26602
13,1,163.0,1549.0,5.0,5349,2210
13,1,838.0,1057.0,5.0,6498,111250
13,1,635.0,1846.0,5.0,5973,2924
13,1,1317.0,325.0,6.0,6188,2310
13,1,1609.0,567.0,7.0,6902,16247
13,1,1574.0,580.0,6.0,5983,3259
13,1,1267.0,826.0,4.0,5879,30975
13,1,605.0,1215.0,5.0,5978,8977
13,1,1080.0,838.0,9.0,6168,2552
13,1,1571.0,1085.0,7.0,6419,63362
13,1,697.0,835.0,5.0,5591,2738
13,1,1861.0,1419.0,5.0,6586,2221
13,1,1281.0,831.0,6.0,6314,22064
13,1,925.0,797.0,5.0,6072,2186
13,1,863.0,1257.0,10.0,6674,2559
13,1,548.0,842.0,5.0,7270,2912
13,1,280.0,1781.0,5.0,5766,3121
13,1,174.0,1758.0,5.0,5237,11662
13,1,953.0,623.0,5.0,5956,2215
13,1,1025.0,1082.0,8.0,5945,37097
13,1,514.0,1645.0,6.0,6923,24482
13,1,520.0,1669.0,8.0,6702,19166
13,1,969.0,316.0,7.0,5906,6815
13,1,955.0,1994.0,5.0,5903,2286
13,1,239.0,1522.0,6.0,5963,2305
13,1,362.0,1396.0,6.0,5936,2205
13,1,994.0,756.0,5.0,5375,2275
13,1,1899.0,1472.0,4.0,5882,2218
13,1,907.0,296.0,7.0,6501,2310
13,1,1029.0,1081.0,5.0,5634,15815
13,1,991.0,888.0,4.0,5553,2320
13,1,864.0,556.0,8.0,6026,2197
13,1,1427.0,774.0,8.0,6179,3717
13,1,74.0,992.0,5.0,5398,7930
13,1,1087.0,1821.0,5.0,5578,3465
13,1,1353.0,991.0,13.0,5909,2631
13,1,979.0,1781.0,7.0,6081,2682
13,1,926.0,1220.0,6.0,6031,17446
13,1,1705.0,536.0,5.0,5661,3201
13,1,1061.0,493.0,5.0,5448,2420
13,1,487.0,1687.0,6.0,6183,13222
13,1,1295.0,1070.0,5.0,7155,36956
13,1,700.0,1609.0,5.0,6719,8538
13,1,885.0,711.0,5.0,5583,2233
13,1,991.0,643.0,5.0,6998,2213
13,1,42.0,336.0,10.0,6629,2041
13,1,1237.0,2025.0,5.0,5811,2752
13,1,1109.0,411.0,5.0,6402,27731
13,1,1193.0,788.0,5.0,5685,94044
13,1,869.0,1086.0,7.0,6420,38090
13,1,1112.0,1992.0,7.0,5683,12872
13,1,1644.0,389.0,5.0,6026,2512
13,1,976.0,745.0,6.0,6493,2204
13,1,450.0,1081.0,10.0,6993,2367
13,1,1018.0,855.0,5.0,5541,2259
13,1,978.0,1077.0,6.0,6441,9080
13,1,1404.0,651.0,6.0,5558,50136
13,1,529.0,1420.0,5.0,5694,5301
13,1,357.0,1807.0,5.0,6735,2808
13,1,1405.0,938.0,6.0,6784,2495
13,1,1926.0,1158.0,7.0,5763,2358
13,1,291.0,963.0,6.0,5661,18104
13,1,273.0,1533.0,6.0,5844,2309
13,1,2.0,480.0,7.0,6449,2074
13,1,923.0,1652.0,5.0,6198,15844
13,1,32.0,230.0,7.0,7022,2502
13,1,294.0,1779.0,6.0,5718,3192
13,1,1571.0,966.0,9.0,5861,72354
13,1,983.0,270.0,5.0,6209,24756
13,1,1170.0,793.0,4.0,5782,34578
13,1,673.0,1785.0,6.0,6227,35104
13,1,603.0,1864.0,6.0,6238,3152
13,1,1606.0,954.0,7.0,5352,30356
13,1,12.0,282.0,14.0,6627,2142
13,1,583.0,1158.0,7.0,5608,11111
13,1,704.0,1760.0,6.0,6682,43349
13,1,1090.0,1061.0,7.0,7063,25929
13,1,1572.0,602.0,6.0,7162,2551
13,1,780.0,1372.0,6.0,5751,2713
13,1,1842.0,1124.0,5.0,5438,2803
13,1,940.0,323.0,5.0,5898,2407
13,1,1644.0,495.0,11.0,5957,4123
13,1,533.0,900.0,6.0,7153,3824
13,1,270.0,1648.0,7.0,5498,2697
13,1,1835.0,955.0,5.0,5934,2649
13,1,910.0,2002.0,7.0,5470,2519
13,1,131.0,1593.0,7.0,6637,2266
13,1,12.0,932.0,7.0,5637,6593
13,1,179.0,1637.0,6.0,6203,2394
13,1,975.0,1728.0,7.0,6046,3498
13,1,725.0,1390.0,8.0,5423,2680
13,1,1021.0,1086.0,7.0,5892,5603
13,1,793.0,608.0,5.0,6263,2250
13,1,1566.0,1028.0,5.0,6254,19025
13,1,264.0,1839.0,5.0,6032,3377
13,1,977.0,696.0,6.0,6083,2255
13,1,883.0,1691.0,5.0,5813,8090
13,1,476.0,1971.0,7.0,5908,2777
13,1,591.0,1201.0,6.0,5941,8685
13,1,1705.0,1400.0,6.0,5957,2209
13,1,983.0,1046.0,5.0,5865,4621
13,1,1154.0,1057.0,7.0,6147,6094
13,1,301.0,879.0,6.0,5154,2467
13,1,717.0,1577.0,5.0,5879,24009
13,1,1659.0,1457.0,6.0,6146,2221
13,1,1891.0,1518.0,5.0,6752,2257
13,1,578.0,1917.0,5.0,5664,5227
13,1,936.0,796.0,6.0,6200,2191
13,1,627.0,1090.0,7.0,5616,5599
13,1,964.0,1982.0,5.0,6194,2361
13,1,1062.0,1777.0,5.0,5783,2475
13,1,1668.0,1170.0,8.0,6458,5813
13,1,35.0,643.0,6.0,5609,2309
13,1,1098.0,1981.0,5.0,5830,2395
13,1,1476.0,1173.0,4.0,5619,2835
13,1,648.0,1594.0,5.0,6446,3361
13,1,1043.0,1766.0,4.0,5648,4555
13,1,532.0,1151.0,8.0,7110,3565
13,1,573.0,1631.0,8.0,6448,17750
13,1,280.0,1756.0,5.0,6718,67918
13,1,318.0,1691.0,8.0,5916,7908
13,1,1066.0,846.0,7.0,4991,2344
13,1,1227.0,985.0,6.0,7166,2954
13,1,760.0,1232.0,6.0,5665,21848
13,1,476.0,971.0,9.0,6006,48634
13,1,886.0,1918.0,8.0,6586,2794
13,1,917.0,1302.0,6.0,5667,29653
13,1,1099.0,577.0,6.0,7067,2609
13,1,1366.0,383.0,6.0,6006,2492
13,1,827.0,710.0,5.0,5739,2271
13,1,714.0,969.0,6.0,5590,23646
13,1,231.0,1137.0,5.0,5248,31872
13,1,801.0,1061.0,9.0,5645,2956
13,1,831.0,2011.0,5.0,5612,6808
13,1,101.0,1640.0,6.0,6589,2290
13,1,725.0,793.0,5.0,5283,2403
13,1,1303.0,635.0,5.0,6072,7998
13,1,1359.0,387.0,8.0,6967,2504
13,1,1913.0,1492.0,5.0,5688,2161
13,1,1245.0,973.0,6.0,6161,2761
13,1,267.0,841.0,5.0,5311,2282
13,1,1581.0,1019.0,7.0,5730,25217
13,1,782.0,1357.0,7.0,5824,3225
13,1,76.0,915.0,5.0,5635,2831
13,1,1036.0,444.0,6.0,5385,2259
13,1,968.0,1863.0,4.0,5205,2705
13,1,1113.0,1812.0,5.0,5835,2499
13,1,736.0,1494.0,5.0,6231,46137
13,1,791.0,1363.0,8.0,5801,2685
13,1,835.0,726.0,5.0,5532,4699
13,1,565.0,1821.0,5.0,5570,3366
13,1,2014.0,1284.0,5.0,6132,2123
13,1,1008.0,272.0,6.0,5738,2252
13,1,152.0,2024.0,6.0,6838,2545
13,1,370.0,1125.0,7.0,5735,13525
13,1,229.0,849.0,5.0,5283,2283
13,1,393.0,1469.0,9.0,6271,2526
13,1,1632.0,891.0,6.0,6536,44155
13,1,977.0,1073.0,5.0,6487,4321
13,1,753.0,226.0,6.0,6048,2213
13,1,1875.0,1451.0,5.0,6336,2238
13,1,22.0,520.0,6.0,6203,2111
13,1,1858.0,1478.0,5.0,6612,2155
13,1,698.0,1772.0,5.0,5686,13807
13,1,220.0,1761.0,7.0,5719,26562
13,1,1037.0,1077.0,6.0,6706,3707
13,1,371.0,731.0,5.0,4960,2182
13,1,942.0,1900.0,7.0,6521,2380
13,1,1613.0,565.0,5.0,6875,10252
13,1,1447.0,429.0,5.0,5605,8076
13,1,1387.0,1085.0,5.0,5748,22114
13,1,1291.0,232.0,6.0,6417,2320
13,1,933.0,500.0,5.0,6170,2136
13,1,1635.0,1311.0,4.0,5781,2357
13,1,1554.0,606.0,6.0,6425,21863
13,1,845.0,1078.0,8.0,6268,34795
13,1,1088.0,523.0,6.0,6083,3444
13,1,305.0,923.0,8.0,6408,2976
13,1,806.0,1868.0,6.0,5794,2799
13,1,512.0,1871.0,5.0,5725,7628
13,1,1658.0,1128.0,5.0,6351,3913
13,1,1316.0,673.0,6.0,6588,7450
13,1,1094.0,432.0,5.0,6200,46851
13,1,370.0,1889.0,6.0,6448,3973
13,1,275.0,742.0,5.0,5338,2200
13,1,831.0,1735.0,5.0,5603,2832
13,1,890.0,817.0,8.0,6184,2301
13,1,296.0,1928.0,6.0,6410,4196
13,1,533.0,1846.0,6.0,5948,41198
13,1,1860.0,1144.0,5.0,5455,2726
13,1,1720.0,916.0,6.0,5889,2425
13,1,586.0,866.0,5.0,6378,15552
13,1,362.0,1042.0,7.0,5847,38605
13,1,1588.0,925.0,6.0,5086,20293
13,1,1410.0,1018.0,7.0,6749,2812
13,1,744.0,1992.0,5.0,5506,22351
13,1,195.0,1766.0,7.0,6456,24225
13,1,961.0,817.0,6.0,6254,2181
13,1,794.0,535.0,6.0,6054,2180
13,1,745.0,774.0,5.0,5469,2159
13,1,158.0,1919.0,6.0,5518,7257
13,1,1225.0,1982.0,5.0,6428,15505
13,1,816.0,727.0,6.0,6590,2363
13,1,833.0,598.0,7.0,6876,3454
13,1,239.0,1352.0,5.0,5510,2267
13,1,1243.0,31.0,6.0,6614,2827
13,1,1085.0,247.0,6.0,5812,24473
13,1,893.0,976.0,4.0,5179,4192
13,1,1899.0,1500.0,4.0,5449,2211
13,1,1574.0,1291.0,4.0,6159,2887
13,1,505.0,902.0,6.0,6361,28023
13,1,823.0,607.0,5.0,6230,2218
13,1,26.0,212.0,6.0,6110,2869
13,1,800.0,300.0,6.0,6762,2159
13,1,190.0,448.0,6.0,6207,2173
13,1,1780.0,419.0,6.0,6382,2708
13,1,1308.0,665.0,5.0,6582,37355
13,1,1623.0,576.0,5.0,5920,55785
13,1,873.0,889.0,5.0,5992,2359
13,1,956.0,1220.0,4.0,5319,26993
13,1,1332.0,591.0,6.0,6383,2786
13,1,1437.0,739.0,6.0,6768,3418
13,1,1249.0,712.0,5.0,5832,2426
13,1,1617.0,581.0,5.0,6161,64024
13,1,1703.0,1454.0,5.0,5708,2130
13,1,347.0,1550.0,5.0,6731,2574
13,1,587.0,1407.0,6.0,6570,6242
13,1,922.0,1001.0,5.0,5763,75258
13,1,1052.0,456.0,5.0,5280,2402
13,1,1585.0,886.0,5.0,5173,16011
13,1,747.0,2015.0,5.0,5679,21085
13,1,552.0,1168.0,6.0,6654,6187
13,1,853.0,1050.0,6.0,6272,47776
13,1,875.0,1839.0,5.0,5140,11192
13,1,908.0,915.0,4.0,5769,2318
13,1,497.0,1437.0,5.0,5731,2802
13,1,1460.0,1172.0,6.0,7524,2619
13,1,1447.0,1035.0,5.0,6078,2743
13,1,1513.0,1269.0,6.0,6061,2817
13,1,1763.0,1478.0,8.0,5664,2242
13,1,277.0,1523.0,6.0,5879,2276
13,1,1167.0,875.0,9.0,6813,4999
13,1,673.0,1332.0,7.0,6005,11694
13,1,1456.0,614.0,5.0,5511,28286
13,1,882.0,1256.0,7.0,6929,2875
13,1,630.0,1164.0,6.0,5913,2770
13,1,933.0,313.0,5.0,5208,4125
13,1,1262.0,148.0,5.0,5598,25258
13,1,281.0,1716.0,6.0,5615,45999
13,1,888.0,1696.0,5.0,6245,5556
13,1,1350.0,1075.0,6.0,6367,15011
13,1,736.0,104.0,6.0,5894,2234
13,1,263.0,828.0,6.0,6161,2215
13,1,976.0,581.0,6.0,5728,2239
13,1,1130.0,1173.0,5.0,5381,20610
13,1,1070.0,797.0,8.0,5783,3386
13,1,1855.0,1180.0,8.0,6545,19168
13,1,655.0,1248.0,7.0,7186,5405
13,1,993.0,2008.0,5.0,5640,2409
13,1,1154.0,1035.0,9.0,5470,5331
13,1,1743.0,418.0,5.0,5936,50753
13,1,772.0,181.0,5.0,6632,2182
13,1,314.0,1915.0,5.0,5291,11711
13,1,1652.0,1149.0,7.0,6567,2975
13,1,954.0,866.0,5.0,5754,2237
13,1,7.0,987.0,7.0,5768,2382
13,1,1553.0,617.0,5.0,6614,2628
13,1,500.0,1419.0,6.0,6162,30130
13,1,1217.0,877.0,6.0,5303,9664
13,1,906.0,749.0,6.0,6509,2239
13,1,350.0,1806.0,5.0,6141,2729
13,1,655.0,1328.0,5.0,5685,2821
13,1,1021.0,1148.0,4.0,5170,2901
13,1,267.0,809.0,5.0,5136,2143
13,1,1072.0,271.0,6.0,5984,23333
13,1,344.0,864.0,5.0,5533,2478
13,1,1261.0,1096.0,5.0,7348,54297
13,1,382.0,1064.0,6.0,7798,2319
13,1,1000.0,1955.0,6.0,5981,2286
13,1,38.0,1318.0,5.0,5314,2235
13,1,1432.0,636.0,8.0,6767,24438
13,1,1389.0,386.0,6.0,6397,2491
13,1,946.0,246.0,5.0,6438,2449
13,1,1129.0,746.0,5.0,5223,2310
13,1,390.0,1140.0,8.0,6702,2481
13,1,1035.0,851.0,5.0,6308,2337
13,1,485.0,1066.0,13.0,5791,2526
13,1,410.0,1075.0,8.0,6519,2339
13,1,510.0,1200.0,6.0,6212,30186
13,1,958.0,607.0,6.0,6393,2163
13,1,438.0,1187.0,6.0,6538,17094
13,1,461.0,1821.0,5.0,5982,30249
13,1,454.0,1722.0,6.0,6712,9770
13,1,818.0,275.0,5.0,6586,2136
13,1,1544.0,774.0,5.0,6850,4264
13,1,574.0,1619.0,8.0,6611,48439
13,1,1405.0,425.0,5.0,6028,23386
13,1,1447.0,825.0,5.0,6115,3228
13,1,575.0,949.0,5.0,5516,3406
13,1,610.0,1610.0,5.0,5410,2716
13,1,1337.0,939.0,6.0,7529,3232
13,1,702.0,572.0,6.0,5316,4012
13,1,632.0,1841.0,5.0,6046,8166
13,1,932.0,1569.0,5.0,5485,3429
13,1,993.0,291.0,6.0,6682,2315
13,1,402.0,1638.0,7.0,5949,30279
13,1,467.0,1145.0,5.0,7103,2607
13,1,681.0,1150.0,7.0,6266,4749
13,1,534.0,1581.0,7.0,6390,8965
13,1,1220.0,844.0,4.0,5394,6427
13,1,705.0,1322.0,4.0,5628,4770
13,1,268.0,1420.0,5.0,5225,2298
13,1,310.0,1547.0,6.0,5597,2366
13,1,935.0,770.0,7.0,5680,2265
13,1,310.0,1692.0,8.0,5296,20020
13,1,1010.0,334.0,6.0,6447,17573
13,1,1354.0,580.0,8.0,6152,2768
13,1,687.0,1200.0,7.0,5636,3345
13,1,375.0,1156.0,5.0,5820,2429
13,1,1468.0,1172.0,8.0,7068,2706
13,1,833.0,1752.0,5.0,5493,6043
13,1,1774.0,1494.0,4.0,5294,2142
13,1,311.0,745.0,5.0,5700,2212
13,1,1703.0,1222.0,6.0,5912,52764
13,1,886.0,994.0,7.0,6371,33367
13,1,250.0,843.0,5.0,5236,2199
13,1,1886.0,1197.0,5.0,6370,2321
13,1,363.0,1926.0,5.0,5671,2969
13,1,578.0,1142.0,9.0,5993,3005
13,1,1257.0,146.0,5.0,6048,60262
13,1,19.0,492.0,6.0,6140,2056
13,1,1591.0,1341.0,5.0,5366,2536
13,1,1479.0,1029.0,4.0,5354,3447
13,1,1325.0,656.0,5.0,5883,65970
13,1,1069.0,1053.0,7.0,8370,12317
13,1,967.0,1718.0,5.0,7081,3079
13,1,977.0,863.0,5.0,5714,2267
13,1,1751.0,466.0,5.0,5478,2664
13,1,377.0,1835.0,5.0,5470,3079
13,1,1754.0,449.0,7.0,5874,2818
13,1,916.0,1672.0,5.0,5642,19650
13,1,863.0,296.0,6.0,6056,2289
13,1,274.0,1987.0,5.0,5681,31260
13,1,900.0,1090.0,6.0,6758,95307
13,1,894.0,1042.0,8.0,6109,26505
13,1,703.0,1162.0,6.0,5624,6577
13,1,868.0,1269.0,8.0,7340,2562
13,1,378.0,1097.0,6.0,6674,2386
13,1,1896.0,1478.0,8.0,7198,2221
13,1,869.0,991.0,5.0,6424,3088
13,1,1576.0,1248.0,6.0,5536,11146
13,1,762.0,1050.0,8.0,6435,3435
13,1,1896.0,1486.0,5.0,5965,2208
13,1,986.0,1952.0,6.0,5925,2311
13,1,1136.0,697.0,9.0,6332,2779
13,1,1918.0,1084.0,6.0,7016,10023
13,1,1592.0,994.0,7.0,5712,3203
13,1,34.0,1366.0,6.0,5610,9386
13,1,485.0,1758.0,6.0,6226,58950
13,1,1096.0,1087.0,5.0,6331,4364
13,1,566.0,1582.0,5.0,6046,39362
13,1,1196.0,838.0,6.0,5585,33894
13,1,173.0,2003.0,6.0,6224,2668
13,1,865.0,1137.0,5.0,5680,9846
13,1,66.0,947.0,5.0,5267,25477
13,1,566.0,1562.0,6.0,7139,39918
13,1,1706.0,391.0,6.0,6516,2817
13,1,587.0,1164.0,6.0,6677,40653
13,1,855.0,249.0,6.0,5936,2235
13,1,260.0,1504.0,5.0,5635,2313
13,1,591.0,1163.0,7.0,6892,15511
13,1,1354.0,659.0,5.0,5323,9281
13,1,875.0,757.0,6.0,6629,2285
13,1,1888.0,1479.0,7.0,6236,2187
13,1,614.0,1167.0,5.0,6577,20324
13,1,1172.0,993.0,12.0,5296,46037
13,1,1309.0,607.0,5.0,6330,2824
13,1,1651.0,1009.0,5.0,5322,7338
13,1,364.0,1522.0,10.0,7125,2488
13,1,1074.0,457.0,5.0,5537,2642
13,1,927.0,848.0,6.0,5582,2276
13,1,1558.0,815.0,6.0,5965,4819
13,1,230.0,1584.0,6.0,5677,2353
13,1,1260.0,950.0,5.0,6350,3577
13,1,1062.0,1093.0,6.0,7413,2745
13,1,1067.0,732.0,6.0,5882,2211
13,1,1719.0,1476.0,5.0,6292,2189
13,1,1384.0,407.0,5.0,5410,2856
13,1,1839.0,1170.0,5.0,5780,2522
13,1,1161.0,906.0,9.0,6801,9952
13,1,406.0,1137.0,5.0,7026,2450
13,1,767.0,570.0,5.0,5615,2282
13,1,985.0,825.0,5.0,5670,2222
13,1,997.0,593.0,8.0,5950,2170
13,1,705.0,1497.0,5.0,6136,40559
13,1,1116.0,1864.0,5.0,5331,2366
13,1,1918.0,1161.0,5.0,5873,2258
13,1,42.0,666.0,6.0,5809,2105
13,1,444.0,1772.0,5.0,5379,12385
13,1,824.0,750.0,6.0,5880,4478
13,1,606.0,1957.0,5.0,5284,13018
13,1,192.0,1676.0,6.0,5736,2710
13,1,868.0,1257.0,5.0,6083,2600
13,1,343.0,755.0,5.0,5954,2207
13,1,480.0,1972.0,6.0,5673,2679
13,1,401.0,1800.0,5.0,5987,2936
13,1,1775.0,486.0,6.0,6322,2682
13,1,1204.0,930.0,5.0,6210,3255
13,1,120.0,552.0,6.0,6298,2214
13,1,1197.0,776.0,4.0,5613,4015
13,1,1589.0,892.0,10.0,5732,22447
13,1,790.0,1047.0,5.0,5917,16139
13,1,486.0,1154.0,9.0,6314,2828
13,1,1731.0,1437.0,5.0,5429,2243
13,1,831.0,1927.0,5.0,5257,9575
13,1,576.0,834.0,6.0,6008,2745
13,1,1010.0,1972.0,5.0,6223,2286
13,1,1936.0,1085.0,5.0,5461,15896
13,1,384.0,1087.0,10.0,6908,2599
13,1,321.0,1490.0,8.0,5807,2296
13,1,1015.0,1865.0,5.0,6822,3930
13,1,784.0,757.0,5.0,5959,2456
13,1,483.0,1147.0,9.0,6952,2615
13,1,424.0,841.0,5.0,5439,12503
13,1,958.0,260.0,5.0,5575,2243
13,1,868.0,1052.0,8.0,6091,32863
13,1,1141.0,791.0,5.0,5983,2644
13,1,1500.0,761.0,4.0,5040,16975
13,1,1811.0,949.0,5.0,6034,3294
13,1,1542.0,1339.0,5.0,5531,2497
13,1,611.0,1143.0,5.0,5422,4855
